t,Ti_20C,Ti_40C,Ti_60C,Ti_80C
8.000000000000000000e+00,1.977822467027899123e+01,3.955644934055798245e+01,5.933467401083677117e+01,7.911289868111596491e+01
8.500000000000000000e+00,1.976836889234096617e+01,3.953673778468193234e+01,5.930510667702272798e+01,7.907347556936386468e+01
9.000000000000000000e+00,1.975896751048918887e+01,3.951793502097837774e+01,5.927690253146730015e+01,7.903587004195675547e+01
9.500000000000000000e+00,1.974999012104321849e+01,3.949998024208643699e+01,5.924997036312953469e+01,7.899996048417287398e+01
1.000000000000000000e+01,1.974139900487162791e+01,3.948279800974325582e+01,5.922419701461467412e+01,7.896559601948651164e+01
1.050000000000000000e+01,1.973317978793656025e+01,3.946635957587312049e+01,5.919953936380963455e+01,7.893271915174624098e+01
1.100000000000000000e+01,1.972529462705956504e+01,3.945058925411913009e+01,5.917588388117858500e+01,7.890117850823826018e+01
1.150000000000000000e+01,1.971773563188811806e+01,3.943547126377623613e+01,5.915320689566429735e+01,7.887094252755247226e+01
1.200000000000000000e+01,1.971046966478459339e+01,3.942093932956918678e+01,5.913140899435364872e+01,7.884187865913837356e+01
1.250000000000000000e+01,1.970349023301173119e+01,3.940698046602346238e+01,5.911047069903513318e+01,7.881396093204692477e+01
1.300000000000000000e+01,1.969677055062551574e+01,3.939354110125103148e+01,5.909031165187646195e+01,7.878708220250206296e+01
1.350000000000000000e+01,1.969030334356714818e+01,3.938060668713429635e+01,5.907091003070136992e+01,7.876121337426859270e+01
1.400000000000000000e+01,1.968406799659548767e+01,3.936813599319097534e+01,5.905220398978642038e+01,7.873627198638195068e+01
1.450000000000000000e+01,1.967805589308445846e+01,3.935611178616891692e+01,5.903416767925332920e+01,7.871222357233783384e+01
1.500000000000000000e+01,1.967225156034371025e+01,3.934450312068742051e+01,5.901675468103103128e+01,7.868900624137484101e+01
1.550000000000000000e+01,1.966664523752477223e+01,3.933329047504954445e+01,5.899993571257433445e+01,7.866658095009908891e+01
1.600000000000000000e+01,1.966122531808179374e+01,3.932245063616358749e+01,5.898367595424539189e+01,7.864490127232717498e+01
1.650000000000000000e+01,1.965598135621898734e+01,3.931196271243797469e+01,5.896794406865692650e+01,7.862392542487594937e+01
1.700000000000000000e+01,1.965090440496992130e+01,3.930180880993984260e+01,5.895271321490973548e+01,7.860361761987968521e+01
1.750000000000000000e+01,1.964598379975227971e+01,3.929196759950455942e+01,5.893795139925676096e+01,7.858393519900911883e+01
1.800000000000000000e+01,1.964121225548403871e+01,3.928242451096807741e+01,5.892363676645206993e+01,7.856484902193615483e+01
1.850000000000000000e+01,1.963657925562280582e+01,3.927315851124561163e+01,5.890973776686833219e+01,7.854631702249122327e+01
1.900000000000000000e+01,1.963207842446106710e+01,3.926415684892213420e+01,5.889623527338316933e+01,7.852831369784426840e+01
1.950000000000000000e+01,1.962769963524161199e+01,3.925539927048322397e+01,5.888309890572485727e+01,7.851079854096644794e+01
2.000000000000000000e+01,1.962343689813425129e+01,3.924687379626850259e+01,5.887031069440278230e+01,7.849374759253700518e+01
2.050000000000000000e+01,1.961928060546622632e+01,3.923856121093245264e+01,5.885784181639864698e+01,7.847712242186490528e+01
2.100000000000000000e+01,1.961522482040881954e+01,3.923044964081763908e+01,5.884567446122638046e+01,7.846089928163527816e+01
2.150000000000000000e+01,1.961126049810796346e+01,3.922252099621592691e+01,5.883378149432377313e+01,7.844504199243185383e+01
2.200000000000000000e+01,1.960738156869462401e+01,3.921476313738924802e+01,5.882214470608369083e+01,7.842952627477849603e+01
2.250000000000000000e+01,1.960357953683794108e+01,3.920715907367588215e+01,5.881073861051375218e+01,7.841431814735176431e+01
2.300000000000000000e+01,1.959984811966914720e+01,3.919969623933829439e+01,5.879954435900739895e+01,7.839939247867658878e+01
2.350000000000000000e+01,1.959617932554554898e+01,3.919235865109109795e+01,5.878853797663652614e+01,7.838471730218219591e+01
2.400000000000000000e+01,1.959256665052549096e+01,3.918513330105098191e+01,5.877769995157628813e+01,7.837026660210196383e+01
2.450000000000000000e+01,1.958900254685347875e+01,3.917800509370695750e+01,5.876700764056018755e+01,7.835601018741391499e+01
2.500000000000000000e+01,1.958548032652045023e+01,3.917096065304090047e+01,5.875644097956122636e+01,7.834192130608180094e+01
2.550000000000000000e+01,1.958199282461621138e+01,3.916398564923242276e+01,5.874597847384843874e+01,7.832797129846484552e+01
2.600000000000000000e+01,1.957853323122521871e+01,3.915706646245043743e+01,5.873559969367546785e+01,7.831413292490087485e+01
2.650000000000000000e+01,1.957509470978758870e+01,3.915018941957517740e+01,5.872528412936262043e+01,7.830037883915035479e+01
2.700000000000000000e+01,1.957167040169840533e+01,3.914334080339681066e+01,5.871501120509508809e+01,7.828668160679362131e+01
2.750000000000000000e+01,1.956825375480818607e+01,3.913650750961637215e+01,5.870476126442442677e+01,7.827301501923274429e+01
2.800000000000000000e+01,1.956483793662486192e+01,3.912967587324972385e+01,5.869451380987445788e+01,7.825935174649944770e+01
2.850000000000000000e+01,1.956141664735953611e+01,3.912283329471907223e+01,5.868424994207853018e+01,7.824566658943814446e+01
2.900000000000000000e+01,1.955798315105865370e+01,3.911596630211730741e+01,5.867394945317581545e+01,7.823193260423461481e+01
2.950000000000000000e+01,1.955453137972721933e+01,3.910906275945443866e+01,5.866359413918147681e+01,7.821812551890887732e+01
3.000000000000000000e+01,1.955105475659131287e+01,3.910210951318262573e+01,5.865316426977371123e+01,7.820421902636525147e+01
3.050000000000000000e+01,1.954754743493893798e+01,3.909509486987787596e+01,5.864264230481651907e+01,7.819018973975575193e+01
3.100000000000000000e+01,1.954400305041187735e+01,3.908800610082375471e+01,5.863200915123542245e+01,7.817601220164750941e+01
3.150000000000000000e+01,1.954041597520213358e+01,3.908083195040426716e+01,5.862124792560607034e+01,7.816166390080853432e+01
3.200000000000000000e+01,1.953678010077337035e+01,3.907356020154674070e+01,5.861034030231979131e+01,7.814712040309348140e+01
3.250000000000000000e+01,1.953309002191384280e+01,3.906618004382768561e+01,5.859927006574135078e+01,7.813236008765537122e+01
3.300000000000000000e+01,1.952933991981746331e+01,3.905867983963492662e+01,5.858801975945211638e+01,7.811735967926985325e+01
3.350000000000000000e+01,1.952552461966314112e+01,3.905104923932628225e+01,5.857657385898927771e+01,7.810209847865256449e+01
3.400000000000000000e+01,1.952163861755891006e+01,3.904327723511782011e+01,5.856491585267656319e+01,7.808655447023564022e+01
3.450000000000000000e+01,1.951767697922471356e+01,3.903535395844942713e+01,5.855303093767407319e+01,7.807070791689885425e+01
3.500000000000000000e+01,1.951363453313849305e+01,3.902726906627698611e+01,5.854090359941536548e+01,7.805453813255397222e+01
3.550000000000000000e+01,1.950950659660711750e+01,3.901901319321423500e+01,5.852851978982123882e+01,7.803802638642847000e+01
3.600000000000000000e+01,1.950528834127836220e+01,3.901057668255672439e+01,5.851586502383494803e+01,7.802115336511344879e+01
3.650000000000000000e+01,1.950097534683040124e+01,3.900195069366080247e+01,5.850292604049099054e+01,7.800390138732160494e+01
3.700000000000000000e+01,1.949656313328034685e+01,3.899312626656069369e+01,5.848968939984094106e+01,7.798625253312138739e+01
3.750000000000000000e+01,1.949204755233398600e+01,3.898409510466797201e+01,5.847614265700178038e+01,7.796819020933594402e+01
3.800000000000000000e+01,1.948742447296007896e+01,3.897484894592015792e+01,5.846227341888007345e+01,7.794969789184031583e+01
3.850000000000000000e+01,1.948269002681540485e+01,3.896538005363080970e+01,5.844807008044612218e+01,7.793076010726161940e+01
3.900000000000000000e+01,1.947784042866797094e+01,3.895568085733594188e+01,5.843352128600388085e+01,7.791136171467188376e+01
3.950000000000000000e+01,1.947287209593550372e+01,3.894574419187100744e+01,5.841861628780645788e+01,7.789148838374201489e+01
4.000000000000000000e+01,1.946778158306858586e+01,3.893556316613717172e+01,5.840334474920577890e+01,7.787112633227434344e+01
4.050000000000000000e+01,1.946256559674614195e+01,3.892513119349228390e+01,5.838769679023845072e+01,7.785026238698456780e+01
4.100000000000000000e+01,1.945722102267873765e+01,3.891444204535747531e+01,5.837166306803628402e+01,7.782888409071495062e+01
4.150000000000000000e+01,1.945174485794721519e+01,3.890348971589443039e+01,5.835523457384167756e+01,7.780697943178886078e+01
4.200000000000000000e+01,1.944613430934623111e+01,3.889226861869246221e+01,5.833840292803876082e+01,7.778453723738492442e+01
4.250000000000000000e+01,1.944038666320075137e+01,3.888077332640150274e+01,5.832115998960237135e+01,7.776154665280300549e+01
4.300000000000000000e+01,1.943449943591783580e+01,3.886899887183567159e+01,5.830349830775368503e+01,7.773799774367134319e+01
4.350000000000000000e+01,1.942847019975173950e+01,3.885694039950347900e+01,5.828541059925534995e+01,7.771388079900695800e+01
4.400000000000000000e+01,1.942229676832828034e+01,3.884459353665656067e+01,5.826689030498504707e+01,7.768918707331312135e+01
4.450000000000000000e+01,1.941597699455490300e+01,3.883195398910980600e+01,5.824793098366475874e+01,7.766390797821961200e+01
4.500000000000000000e+01,1.940950897626310834e+01,3.881901795252621667e+01,5.822852692878940672e+01,7.763803590505243335e+01
4.550000000000000000e+01,1.940289084000507813e+01,3.880578168001015626e+01,5.820867252001526992e+01,7.761156336002031253e+01
4.600000000000000000e+01,1.939612095442809192e+01,3.879224190885618384e+01,5.818836286328437524e+01,7.758448381771236768e+01
4.650000000000000000e+01,1.938919771123389779e+01,3.877839542246779558e+01,5.816759313370170048e+01,7.755679084493559117e+01
4.700000000000000000e+01,1.938211973631110041e+01,3.876423947262220082e+01,5.814635920893339005e+01,7.752847894524440164e+01
4.750000000000000000e+01,1.937488567677802109e+01,3.874977135355604219e+01,5.812465703033407749e+01,7.749954270711208437e+01
4.800000000000000000e+01,1.936749440215760032e+01,3.873498880431520064e+01,5.810248320647280451e+01,7.746997760863040128e+01
4.850000000000000000e+01,1.935994480425706143e+01,3.871988960851412287e+01,5.807983441277126246e+01,7.743977921702824574e+01
4.900000000000000000e+01,1.935223598271269196e+01,3.870447196542538393e+01,5.805670794813821090e+01,7.740894393085076786e+01
4.950000000000000000e+01,1.934436706252853710e+01,3.868873412505707421e+01,5.803310118758571434e+01,7.737746825011414842e+01
5.000000000000000000e+01,1.933633736011168480e+01,3.867267472022336960e+01,5.800901208033519652e+01,7.734534944044673921e+01
5.050000000000000000e+01,1.932814622161869167e+01,3.865629244323738334e+01,5.798443866485619935e+01,7.731258488647476668e+01
5.100000000000000000e+01,1.931979316713494299e+01,3.863958633426988598e+01,5.795937950140481831e+01,7.727917266853977196e+01
5.150000000000000000e+01,1.931127775156570081e+01,3.862255550313140162e+01,5.793383325469701361e+01,7.724511100626280324e+01
5.200000000000000000e+01,1.930259968588622499e+01,3.860519937177244998e+01,5.790779905765863589e+01,7.721039874354489996e+01
5.250000000000000000e+01,1.929375872115828727e+01,3.858751744231657455e+01,5.788127616347485827e+01,7.717503488463314909e+01
5.300000000000000000e+01,1.928475474680441337e+01,3.856950949360882674e+01,5.785426424041320814e+01,7.713901898721765349e+01
5.350000000000000000e+01,1.927558769741105849e+01,3.855117539482211697e+01,5.782676309223322875e+01,7.710235078964423394e+01
5.400000000000000000e+01,1.926625762878203219e+01,3.853251525756406437e+01,5.779877288634611432e+01,7.706503051512812874e+01
5.450000000000000000e+01,1.925676464648522668e+01,3.851352929297045335e+01,5.777029393945567648e+01,7.702705858594090671e+01
5.500000000000000000e+01,1.924710896103922053e+01,3.849421792207844106e+01,5.774132688311755857e+01,7.698843584415688213e+01
5.550000000000000000e+01,1.923729083664600736e+01,3.847458167329201473e+01,5.771187250993807538e+01,7.694916334658402945e+01
5.600000000000000000e+01,1.922731062728836449e+01,3.845462125457672897e+01,5.768193188186513964e+01,7.690924250915345795e+01
5.650000000000000000e+01,1.921716874373999318e+01,3.843433748747998635e+01,5.765150623122005413e+01,7.686867497495997270e+01
5.700000000000000000e+01,1.920686567262388778e+01,3.841373134524777555e+01,5.762059701787176635e+01,7.682746269049555110e+01
5.750000000000000000e+01,1.919640195957956763e+01,3.839280391915913526e+01,5.758920587873880237e+01,7.678560783831827052e+01
5.800000000000000000e+01,1.918577821348053902e+01,3.837155642696107805e+01,5.755733464044165970e+01,7.674311285392215609e+01
5.850000000000000000e+01,1.917499510353862746e+01,3.834999020707725492e+01,5.752498531061599607e+01,7.669998041415450984e+01
5.900000000000000000e+01,1.916405335092577999e+01,3.832810670185155999e+01,5.749216005277738617e+01,7.665621340370311998e+01
5.950000000000000000e+01,1.915295373758766218e+01,3.830590747517532435e+01,5.745886121276313929e+01,7.661181495035064870e+01
6.000000000000000000e+01,1.914169708748122289e+01,3.828339417496244579e+01,5.742509126244378592e+01,7.656678834992489158e+01
6.050000000000000000e+01,1.913028428493296573e+01,3.826056856986593147e+01,5.739085285479895049e+01,7.652113713973186293e+01
6.100000000000000000e+01,1.911871624760859945e+01,3.823743249521719889e+01,5.735614874282582321e+01,7.647486499043439778e+01
6.150000000000000000e+01,1.910699395236794729e+01,3.821398790473589457e+01,5.732098185710392357e+01,7.642797580947178915e+01
6.200000000000000000e+01,1.909511840194344146e+01,3.819023680388688291e+01,5.728535520583034923e+01,7.638047360777376582e+01
6.250000000000000000e+01,1.908309065639743096e+01,3.816618131279486192e+01,5.724927196919234262e+01,7.633236262558972385e+01
6.300000000000000000e+01,1.907091179531601099e+01,3.814182359063202199e+01,5.721273538594806496e+01,7.628364718126404398e+01
6.350000000000000000e+01,1.905858295315390905e+01,3.811716590630781809e+01,5.717574885946172714e+01,7.623433181261563618e+01
6.400000000000000000e+01,1.904610527856073787e+01,3.809221055712147574e+01,5.713831583568217809e+01,7.618442111424295149e+01
6.450000000000000000e+01,1.903347997209170117e+01,3.806695994418340234e+01,5.710043991627504312e+01,7.613391988836680468e+01
6.500000000000000000e+01,1.902070824408490779e+01,3.804141648816981558e+01,5.706212473225468074e+01,7.608283297633963116e+01
6.550000000000000000e+01,1.900779135341517545e+01,3.801558270683035090e+01,5.702337406024547306e+01,7.603116541366070180e+01
6.600000000000000000e+01,1.899473056514069214e+01,3.798946113028138427e+01,5.698419169542205509e+01,7.597892226056276854e+01
6.650000000000000000e+01,1.898152718917458870e+01,3.796305437834917740e+01,5.694458156752370570e+01,7.592610875669835480e+01
6.700000000000000000e+01,1.896818253872366711e+01,3.793636507744733422e+01,5.690454761617090185e+01,7.587273015489466843e+01
6.750000000000000000e+01,1.895469796794304429e+01,3.790939593588608858e+01,5.686409390382908668e+01,7.581879187177217716e+01
6.800000000000000000e+01,1.894107483200344788e+01,3.788214966400689576e+01,5.682322449601026904e+01,7.576429932801379152e+01
6.850000000000000000e+01,1.892731452297384465e+01,3.785462904594768929e+01,5.678194356892149131e+01,7.570925809189537858e+01
6.900000000000000000e+01,1.891341843217947272e+01,3.782683686435894543e+01,5.674025529653846434e+01,7.565367372871789087e+01
6.950000000000000000e+01,1.889938798372459416e+01,3.779877596744918833e+01,5.669816395117372565e+01,7.559755193489837666e+01
7.000000000000000000e+01,1.888522459964343625e+01,3.777044919928687250e+01,5.665567379893031585e+01,7.554089839857374500e+01
7.050000000000000000e+01,1.887092973062647161e+01,3.774185946125294322e+01,5.661278919187936509e+01,7.548371892250588644e+01
7.100000000000000000e+01,1.885650482432307484e+01,3.771300964864614969e+01,5.656951447296920321e+01,7.542601929729229937e+01
7.150000000000000000e+01,1.884195135296983992e+01,3.768390270593967983e+01,5.652585405890948067e+01,7.536780541187935967e+01
7.200000000000000000e+01,1.882727078507650376e+01,3.765454157015300751e+01,5.648181235522957166e+01,7.530908314030601503e+01
7.250000000000000000e+01,1.881246460977363100e+01,3.762492921954726199e+01,5.643739382932088233e+01,7.524985843909452399e+01
7.300000000000000000e+01,1.879753431200271763e+01,3.759506862400543525e+01,5.639260293600817420e+01,7.519013724801087051e+01
7.350000000000000000e+01,1.878248139350305124e+01,3.756496278700610247e+01,5.634744418050900094e+01,7.512992557401220495e+01
7.400000000000000000e+01,1.876730735153235941e+01,3.753461470306471881e+01,5.630192205459714927e+01,7.506922940612943762e+01
7.450000000000000000e+01,1.875201369649944638e+01,3.750402739299889276e+01,5.625604108949828230e+01,7.500805478599778553e+01
7.500000000000000000e+01,1.873660193416266750e+01,3.747320386832533501e+01,5.620980580248814817e+01,7.494640773665067002e+01
7.550000000000000000e+01,1.872107357998666188e+01,3.744214715997332377e+01,5.616322073995992525e+01,7.488429431994664753e+01
7.600000000000000000e+01,1.870543014470129606e+01,3.741086028940259212e+01,5.611629043410401607e+01,7.482172057880518423e+01
7.650000000000000000e+01,1.868967314551897019e+01,3.737934629103794038e+01,5.606901943655690701e+01,7.475869258207588075e+01
7.700000000000000000e+01,1.867380409488536941e+01,3.734760818977073882e+01,5.602141228465622191e+01,7.469521637954147764e+01
7.750000000000000000e+01,1.865782450873887655e+01,3.731564901747775309e+01,5.597347352621664385e+01,7.463129803495550618e+01
7.800000000000000000e+01,1.864173589824522637e+01,3.728347179649045273e+01,5.592520769473582476e+01,7.456694359298090546e+01
7.850000000000000000e+01,1.862553977531502269e+01,3.725107955063004539e+01,5.587661932594510006e+01,7.450215910126009078e+01
7.900000000000000000e+01,1.860923764708521588e+01,3.721847529417043177e+01,5.582771294125574002e+01,7.443695058834086353e+01
7.950000000000000000e+01,1.859283101893480250e+01,3.718566203786960500e+01,5.577849305680440040e+01,7.437132407573921000e+01
8.000000000000000000e+01,1.857632139145734484e+01,3.715264278291468969e+01,5.572896417437210914e+01,7.430528556582937938e+01
8.050000000000000000e+01,1.855971026122964318e+01,3.711942052245928636e+01,5.567913078368896862e+01,7.423884104491857272e+01
8.100000000000000000e+01,1.854299912000866613e+01,3.708599824001733225e+01,5.562899736002611206e+01,7.417199648003466450e+01
8.150000000000000000e+01,1.852618945351563085e+01,3.705237890703126169e+01,5.557856836054690319e+01,7.410475781406252338e+01
8.200000000000000000e+01,1.850928274258668793e+01,3.701856548517337586e+01,5.552784822776015972e+01,7.403713097034675172e+01
8.250000000000000000e+01,1.849228046023612038e+01,3.698456092047224075e+01,5.547684138070832205e+01,7.396912184094448151e+01
8.300000000000000000e+01,1.847518407449207700e+01,3.695036814898415400e+01,5.542555222347622390e+01,7.390073629796830801e+01
8.350000000000000000e+01,1.845799504399816016e+01,3.691599008799632031e+01,5.537398513199448757e+01,7.383198017599264062e+01
8.400000000000000000e+01,1.844071482227271019e+01,3.688142964454542039e+01,5.532214446681815190e+01,7.376285928909084078e+01
8.450000000000000000e+01,1.842334485209914519e+01,3.684668970419829037e+01,5.527003455629738937e+01,7.369337940839658074e+01
8.500000000000000000e+01,1.840588657095792158e+01,3.681177314191584315e+01,5.521765971287381092e+01,7.362354628383168631e+01
8.550000000000000000e+01,1.838834140444437182e+01,3.677668280888874364e+01,5.516502421333316164e+01,7.355336561777748727e+01
8.600000000000000000e+01,1.837071077263615138e+01,3.674142154527230275e+01,5.511213231790851097e+01,7.348284309054460550e+01
8.650000000000000000e+01,1.835299608276213235e+01,3.670599216552426469e+01,5.505898824828646809e+01,7.341198433104852938e+01
8.700000000000000000e+01,1.833519873628449659e+01,3.667039747256899318e+01,5.500559620885358214e+01,7.334079494513798636e+01
8.750000000000000000e+01,1.831732012102600748e+01,3.663464024205201497e+01,5.495196036307804377e+01,7.326928048410402994e+01
8.800000000000000000e+01,1.829936161876301881e+01,3.659872323752603762e+01,5.489808485628915946e+01,7.319744647505207524e+01
8.850000000000000000e+01,1.828132459700051271e+01,3.656264919400102542e+01,5.484397379100158076e+01,7.312529838800205084e+01
8.900000000000000000e+01,1.826321041689136493e+01,3.652642083378272986e+01,5.478963125067418360e+01,7.305284166756545972e+01
8.950000000000000000e+01,1.824502042482941278e+01,3.649004084965882555e+01,5.473506127448834491e+01,7.298008169931765110e+01
9.000000000000000000e+01,1.822675596052966185e+01,3.645351192105932370e+01,5.468026788158916673e+01,7.290702384211864739e+01
9.050000000000000000e+01,1.820841834859089303e+01,3.641683669718178606e+01,5.462525504577281765e+01,7.283367339436357213e+01
9.100000000000000000e+01,1.819000890659017244e+01,3.638001781318034489e+01,5.457002671977063812e+01,7.276003562636068978e+01
9.150000000000000000e+01,1.817152893674815317e+01,3.634305787349630634e+01,5.451458681024462294e+01,7.268611574699261269e+01
9.200000000000000000e+01,1.815297973391011865e+01,3.630595946782023731e+01,5.445893920173049452e+01,7.261191893564047461e+01
9.250000000000000000e+01,1.813436257742833391e+01,3.626872515485666781e+01,5.440308773228509409e+01,7.253745030971333563e+01
9.300000000000000000e+01,1.811567873892050784e+01,3.623135747784101568e+01,5.434703621676162300e+01,7.246271495568203136e+01
9.350000000000000000e+01,1.809692947446585976e+01,3.619385894893171951e+01,5.429078842339765743e+01,7.238771789786343902e+01
9.400000000000000000e+01,1.807811603204933704e+01,3.615623206409867407e+01,5.423434809614812480e+01,7.231246412819734815e+01
9.450000000000000000e+01,1.805923964415112692e+01,3.611847928830225385e+01,5.417771893245345183e+01,7.223695857660450770e+01
9.500000000000000000e+01,1.804030153480151100e+01,3.608060306960302199e+01,5.412090460440462181e+01,7.216120613920604399e+01
9.550000000000000000e+01,1.802130291262809436e+01,3.604260582525618872e+01,5.406390873788441098e+01,7.208521165051237745e+01
9.600000000000000000e+01,1.800224497746135910e+01,3.600448995492271820e+01,5.400673493238416967e+01,7.200897990984543640e+01
9.650000000000000000e+01,1.798312891388903623e+01,3.596625782777807245e+01,5.394938674166722592e+01,7.193251565555614491e+01
9.700000000000000000e+01,1.796395589736691178e+01,3.592791179473382357e+01,5.389186769210088102e+01,7.185582358946764714e+01
9.750000000000000000e+01,1.794472708831655083e+01,3.588945417663310167e+01,5.383418126494974842e+01,7.177890835326620333e+01
9.800000000000000000e+01,1.792544363770857530e+01,3.585088727541715059e+01,5.377633091312578273e+01,7.170177455083430118e+01
9.850000000000000000e+01,1.790610668172762132e+01,3.581221336345524264e+01,5.371832004518288528e+01,7.162442672691048529e+01
9.900000000000000000e+01,1.788671734680750447e+01,3.577343469361500894e+01,5.366015204042255249e+01,7.154686938723001788e+01
9.950000000000000000e+01,1.786727674487618245e+01,3.573455348975236490e+01,5.360183023462855800e+01,7.146910697950472979e+01
1.000000000000000000e+02,1.784778597783252252e+01,3.569557195566504504e+01,5.354335793349757466e+01,7.139114391133009008e+01
1.005000000000000000e+02,1.782824613337453101e+01,3.565649226674906203e+01,5.348473840012362501e+01,7.131298453349812405e+01
1.010000000000000000e+02,1.780865828891660385e+01,3.561731657783320770e+01,5.342597486674984708e+01,7.123463315566641540e+01
1.015000000000000000e+02,1.778902350799593890e+01,3.557804701599187780e+01,5.336707052398786288e+01,7.115609403198375560e+01
1.020000000000000000e+02,1.776934284363694161e+01,3.553868568727388322e+01,5.330802853091088878e+01,7.107737137454776644e+01
1.025000000000000000e+02,1.774961733532358465e+01,3.549923467064716931e+01,5.324885200597080370e+01,7.099846934129433862e+01
1.030000000000000000e+02,1.772984801182469639e+01,3.545969602364939277e+01,5.318954403547417797e+01,7.091939204729878554e+01
1.035000000000000000e+02,1.771003588871355205e+01,3.542007177742710411e+01,5.313010766614063130e+01,7.084014355485420822e+01
1.040000000000000000e+02,1.769018197067352105e+01,3.538036394134704210e+01,5.307054591202062710e+01,7.076072788269408420e+01
1.045000000000000000e+02,1.767028724954135654e+01,3.534057449908271309e+01,5.301086174862415135e+01,7.068114899816542618e+01
1.050000000000000000e+02,1.765035270611735996e+01,3.530070541223471992e+01,5.295105811835223619e+01,7.060141082446943983e+01
1.055000000000000000e+02,1.763037930870434522e+01,3.526075861740869044e+01,5.289113792611318843e+01,7.052151723481738088e+01
1.060000000000000000e+02,1.761036801445062849e+01,3.522073602890125699e+01,5.283110404335208443e+01,7.044147205780251397e+01
1.065000000000000000e+02,1.759031976835349553e+01,3.518063953670699107e+01,5.277095930506062160e+01,7.036127907341398213e+01
1.070000000000000000e+02,1.757023550416577251e+01,3.514047100833154502e+01,5.271070651249748806e+01,7.028094201666309004e+01
1.075000000000000000e+02,1.755011614383055729e+01,3.510023228766111458e+01,5.265034843149177846e+01,7.020046457532222917e+01
1.080000000000000000e+02,1.752996259798451106e+01,3.505992519596902213e+01,5.258988779395367175e+01,7.011985039193804425e+01
1.085000000000000000e+02,1.750977576578839034e+01,3.501955153157678069e+01,5.252932729736530604e+01,7.003910306315356138e+01
1.090000000000000000e+02,1.748955653506176233e+01,3.497911307012352466e+01,5.246866960518548240e+01,6.995822614024704933e+01
1.095000000000000000e+02,1.746930578247320298e+01,3.493861156494640596e+01,5.240791734741974039e+01,6.987722312989281193e+01
1.100000000000000000e+02,1.744902437334178558e+01,3.489804874668357115e+01,5.234707312002554147e+01,6.979609749336714231e+01
1.105000000000000000e+02,1.742871316215014588e+01,3.485742632430029175e+01,5.228613948645058684e+01,6.971485264860058351e+01
1.110000000000000000e+02,1.740837299204839184e+01,3.481674598409678367e+01,5.222511897614538867e+01,6.963349196819356735e+01
1.115000000000000000e+02,1.738800469565374485e+01,3.477600939130748969e+01,5.216401408696134467e+01,6.955201878261497939e+01
1.120000000000000000e+02,1.736760909429195365e+01,3.473521818858390731e+01,5.210282728287609189e+01,6.947043637716781461e+01
1.125000000000000000e+02,1.734718699904755823e+01,3.469437399809511646e+01,5.204156099714276706e+01,6.938874799619023293e+01
1.130000000000000000e+02,1.732673920977756765e+01,3.465347841955513530e+01,5.198021762933294099e+01,6.930695683911027061e+01
1.135000000000000000e+02,1.730626651637727065e+01,3.461253303275454130e+01,5.191879954913194695e+01,6.922506606550908259e+01
1.140000000000000000e+02,1.728576969759987492e+01,3.457153939519974983e+01,5.185730909279980239e+01,6.914307879039949967e+01
1.145000000000000000e+02,1.726524952250387557e+01,3.453049904500775114e+01,5.179574856751169420e+01,6.906099809001550227e+01
1.150000000000000000e+02,1.724470674911116319e+01,3.448941349822232638e+01,5.173412024733366366e+01,6.897882699644465276e+01
1.155000000000000000e+02,1.722414212600361694e+01,3.444828425200723387e+01,5.167242637801088989e+01,6.889656850401446775e+01
1.160000000000000000e+02,1.720355639085045851e+01,3.440711278170091703e+01,5.161066917255153186e+01,6.881422556340183405e+01
1.165000000000000000e+02,1.718295027212339221e+01,3.436590054424678442e+01,5.154885081637034006e+01,6.873180108849356884e+01
1.170000000000000000e+02,1.716232448752232287e+01,3.432464897504464574e+01,5.148697346256722795e+01,6.864929795008929148e+01
1.175000000000000000e+02,1.714167974578036535e+01,3.428335949156073070e+01,5.142503923734128080e+01,6.856671898312146141e+01
1.180000000000000000e+02,1.712101674501504434e+01,3.424203349003008867e+01,5.136305023504540657e+01,6.848406698006017734e+01
1.185000000000000000e+02,1.710033617459632183e+01,3.420067234919264365e+01,5.130100852378917864e+01,6.840134469838528730e+01
1.190000000000000000e+02,1.707963871344859896e+01,3.415927742689719793e+01,5.123891614034607045e+01,6.831855485379439585e+01
1.195000000000000000e+02,1.705892503195717325e+01,3.411785006391434649e+01,5.117677509587165474e+01,6.823570012782869298e+01
1.200000000000000000e+02,1.703819579024398934e+01,3.407639158048797867e+01,5.111458737073221670e+01,6.815278316097595734e+01
1.205000000000000000e+02,1.701745164008998046e+01,3.403490328017996092e+01,5.105235492027016164e+01,6.806980656035992183e+01
1.210000000000000000e+02,1.699669322320575304e+01,3.399338644641150609e+01,5.099007966961750071e+01,6.798677289282301217e+01
1.215000000000000000e+02,1.697592117314922433e+01,3.395184234629844866e+01,5.092776351944794300e+01,6.790368469259689732e+01
1.220000000000000000e+02,1.695513611361050010e+01,3.391027222722100021e+01,5.086540834083178453e+01,6.782054445444200041e+01
1.225000000000000000e+02,1.693433866030619228e+01,3.386867732061238456e+01,5.080301598091886461e+01,6.773735464122476913e+01
1.230000000000000000e+02,1.691352941929534737e+01,3.382705883859069473e+01,5.074058825788632276e+01,6.765411767718138947e+01
1.235000000000000000e+02,1.689270898883444616e+01,3.378541797766889232e+01,5.067812696650360493e+01,6.757083595533778464e+01
